Plaintext1,Plaintext2,Ciphertext1,Ciphertext2
0x12d1,0x12d6,0x3758,0x371e
0x12d2,0x12d5,0x855e,0xa16b
0x12d3,0x12d4,0x875e,0x814b
0x12d8,0x12df,0xa36f,0x314f
0x12d9,0x12de,0x8e1e,0x216f
0x12da,0x12dd,0x834f,0x3558
0x12db,0x12dc,0x351e,0xa30f
0x12e0,0x12e7,0x3416,0x8378
0x12e1,0x12e6,0x3108,0x316e
0x12e2,0x12e5,0x3d5d,0xa001
0x12e3,0x12e4,0x345d,0x8091
0x12e8,0x12ef,0x2a61,0x31d8
0x12e9,0x12ee,0x3d16,0x2118
0x12ea,0x12ed,0x3a41,0x3608
0x12eb,0x12ec,0x366e,0xa358
0x12f0,0x12f7,0xd521,0x31df
0x12f1,0x12f6,0x311f,0x46df
0x12f2,0x12f5,0xfd61,0xe461
0x12f3,0x12f4,0xf461,0xf441
0x12f8,0x12ff,0xd720,0x4113
0x12f9,0x12fe,0xd721,0x41d3
0x12fa,0x12fd,0xd730,0x361f
0x12fb,0x12fc,0x41df,0x211f
0x1300,0x1307,0x4f7b,0x2f1f
0x1301,0x1306,0x3e1f,0x4fdf
0x1302,0x1305,0x8e1f,0xaf1f
0x1303,0x1304,0x3e5b,0x2f5b
0x1308,0x130f,0x9fd3,0x4fd3
0x1309,0x130e,0x9fdf,0x47d3
0x130a,0x130d,0x4f79,0x351f
0x130b,0x130c,0x47df,0x271f
0x1310,0x1317,0x4fdb,0xe31f
0x1311,0x1316,0x355b,0x477b
0x1312,0x1315,0x8e1b,0xc31f
0x1313,0x1314,0x3e1b,0xe35b
0x1318,0x131f,0x73d3,0xd3d3
0x1319,0x131e,0x9fdb,0xd1d3
0x131a,0x131d,0xd379,0x351b
0x131b,0x131c,0x47db,0xe11f
0x1320,0x1327,0x4fe1,0xef18
0x1321,0x1326,0xfe18,0xdfd8
0x1322,0x1325,0x3d11,0x2411
0x1323,0x1324,0x3b11,0x2911
0x1328,0x132f,0x47e0,0xdfda
0x1329,0x132e,0x47e1,0xd7da
0x132a,0x132d,0x4fe0,0xf518
0x132b,0x132c,0xd7d8,0xe718
0x1330,0x1337,0xaee5,0xfaef
0x1331,0x1336,0x34fb,0x25e5
0x1332,0x1335,0x8bfb,0xc0ff
0x1333,0x1334,0x89fb,0xb0ef
0x1338,0x133f,0xc3e0,0xe1f0
0x1339,0x133e,0xafe5,0xe1e0
0x133a,0x133d,0xc3f0,0x3dfb
0x133b,0x133c,0x27e5,0xeaff
0x1340,0x1347,0x3b6d,0xc108
0x1341,0x1346,0xb608,0xf268
0x1342,0x1345,0x8b0d,0xa90d
0x1343,0x1344,0x8d0d,0xa40d
0x1348,0x134f,0x246d,0xe368
0x1349,0x134e,0x3d6d,0xe168
0x134a,0x134d,0x296d,0xb208
0x134b,0x134c,0xf668,0xc308
0x1350,0x1357,0x3d06,0xc10f
0x1351,0x1356,0xb668,0xf60e
0x1352,0x1355,0x3d0d,0xa901
0x1353,0x1354,0x8d6d,0xa401
0x1358,0x135f,0x2461,0xe36f
0x1359,0x135e,0x3d66,0xe16f
0x135a,0x135d,0x2961,0xf608
0x135b,0x135c,0xf66e,0xc30f
0x1360,0x1367,0x4de5,0xf428
0x1361,0x1366,0xf4fe,0xe5e6
0x1362,0x1365,0x3515,0xe111
0x1363,0x1364,0x3715,0xf1d1
0x1368,0x136f,0xdae0,0xe73c
0x1369,0x136e,0x44e5,0xe72c
0x136a,0x136d,0xdaf0,0xfdfe
0x136b,0x136c,0xe7e6,0xe438
0x1370,0x1377,0x47c5,0xef68
0x1371,0x1376,0xf55e,0xd77e
0x1372,0x1375,0x3d15,0xea11
0x1373,0x1374,0x3d55,0xe011
0x1378,0x137f,0xd1e0,0xdf4a
0x1379,0x137e,0x47e5,0xd74a
0x137a,0x137d,0xd3e0,0xf51e
0x137b,0x137c,0xd7de,0xe768
0x1380,0x1387,0x376d,0xb0a8
0x1381,0x1386,0xb088,0xfa38
0x1382,0x1385,0x8e0d,0xaf0d
0x1383,0x1384,0x8f0d,0x8f9d
0x1388,0x138f,0x276d,0xfa28
0x1389,0x138e,0x356d,0xea38
0x138a,0x138d,0x374d,0xbc88
0x138b,0x138c,0xf838,0xc088
0x1390,0x1397,0xaee1,0x34ef
0x1391,0x1396,0x34ff,0x25e1
0x1392,0x1395,0x8bff,0xa9ff
0x1393,0x1394,0x89ff,0x89ef
0x1398,0x139f,0xafe0,0x27f0
0x1399,0x139e,0xafe1,0x27e0
0x139a,0x139d,0xaff0,0x3dff
0x139b,0x139c,0x27e1,0x24ff
0x13a0,0x13a7,0x8938,0x89a8
0x13a1,0x13a6,0x8988,0x3438
0x13a2,0x13a5,0x8d3e,0xa43e
0x13a3,0x13a4,0x843e,0x842e
0x13a8,0x13af,0xa938,0x3428
0x13a9,0x13ae,0x8b38,0x2438
0x13aa,0x13ad,0x8928,0x8b88
0x13ab,0x13ac,0x3d38,0xa988
0x13b0,0x13b7,0x3e0e,0xa708
0x13b1,0x13b6,0x8508,0x3e68
0x13b2,0x13b5,0x856e,0xa76e
0x13b3,0x13b4,0x8e0e,0xaf0e
0x13b8,0x13bf,0xaf68,0x2f68
0x13b9,0x13be,0x8e68,0x2768
0x13ba,0x13bd,0x2f0e,0x8e08
0x13bb,0x13bc,0x3568,0xaf08
0x13c0,0x13c7,0x3e6e,0xa70f
0x13c1,0x13c6,0x8568,0x350e
0x13c2,0x13c5,0x850e,0xa76b
0x13c3,0x13c4,0x3e08,0xaf0b
0x13c8,0x13cf,0xaf6f,0x2f6f
0x13c9,0x13ce,0x8e6e,0x276f
0x13ca,0x13cd,0x2f0b,0x3508
0x13cb,0x13cc,0x356e,0xaf0f
0x13d0,0x13d7,0x893e,0x89af
0x13d1,0x13d6,0x3488,0x343e
0x13d2,0x13d5,0x8d8e,0xa43b
0x13d3,0x13d4,0x848e,0x842b
0x13d8,0x13df,0xa93f,0x342f
0x13d9,0x13de,0x8b3e,0x243f
0x13da,0x13dd,0x892f,0x3d88
0x13db,0x13dc,0x3d3e,0xa98f
0x13e0,0x13e7,0x3766,0xb0af
0x13e1,0x13e6,0xfa88,0xfa3e
0x13e2,0x13e5,0x350d,0xaf01
0x13e3,0x13e4,0x370d,0x8f91
0x13e8,0x13ef,0x2761,0xfa2f
0x13e9,0x13ee,0x3566,0xea3f
0x13ea,0x13ed,0x3741,0xf888
0x13eb,0x13ec,0xf83e,0xc08f
0x13f0,0x13f7,0x4de1,0xf4e8
0x13f1,0x13f6,0xf4f8,0xe5ed
0x13f2,0x13f5,0x3511,0x2711
0x13f3,0x13f4,0x3711,0x37d1
0x13f8,0x13ff,0x44e0,0xe7fc
0x13f9,0x13fe,0x44e1,0xe7ec
0x13fa,0x13fd,0x44f0,0xfdf8
0x13fb,0x13fc,0xe7ed,0xe4f8
0x1400,0x1407,0xd3cb,0xd311
0x1401,0x1406,0x1211,0xd3ef
0x1402,0x1405,0x5211,0x7311
0x1403,0x1404,0x1255,0xd355
0x1408,0x140f,0x73e3,0xd3e3
0x1409,0x140e,0x73ef,0xd1e3
0x140a,0x140d,0xd3c9,0x1611
0x140b,0x140c,0xd1ef,0xd111
0x1410,0x1417,0xd37b,0xf65b
0x1411,0x1416,0xf21f,0xd3df
0x1412,0x1415,0xb21f,0xb21b
0x1413,0x1414,0xf25b,0xf21b
0x1418,0x141f,0x73db,0xd17b
0x1419,0x141e,0x73df,0xd1db
0x141a,0x141d,0xd3db,0xf61f
0x141b,0x141c,0xd1df,0xf61b
0x1420,0x1427,0xd0df,0xdf6d
0x1421,0x1426,0x1e6d,0xdf28
0x1422,0x1425,0xf8f1,0xeaf1
0x1423,0x1424,0xfcf1,0xe0f1
0x1428,0x142f,0xdad3,0xdf2a
0x1429,0x142e,0xdadf,0xd72a
0x142a,0x142d,0xd0d3,0x156d
0x142b,0x142c,0xd728,0xd76d
0x1430,0x1437,0xc2e1,0xfafb
0x1431,0x1436,0xfaff,0xe6e1
0x1432,0x1435,0xbcff,0xbcfb
0x1433,0x1434,0xb0ff,0xb0fb
0x1438,0x143f,0xc3e5,0xe6e5
0x1439,0x143e,0xc3e1,0xe1e5
0x143a,0x143d,0xc2e5,0xf8ff
0x143b,0x143c,0xe1e1,0xf8fb
0x1440,0x1447,0x3b31,0x7101
0x1441,0x1446,0x5601,0x1261
0x1442,0x1445,0x8b81,0xa981
0x1443,0x1444,0x8d81,0xa481
0x1448,0x144f,0x2431,0xd361
0x1449,0x144e,0x3d31,0xd161
0x144a,0x144d,0x2931,0x5201
0x144b,0x144c,0x1661,0x7301
0x1450,0x1457,0x3b61,0xb66f
0x1451,0x1456,0xb60f,0xf26f
0x1452,0x1455,0x8b01,0x3d01
0x1453,0x1454,0x8d01,0x8d61
0x1458,0x145f,0x3d65,0xf60b
0x1459,0x145e,0x3d61,0xf66b
0x145a,0x145d,0x3d05,0xb20f
0x145b,0x145c,0xf66f,0xf60f
0x1460,0x1467,0xd8e1,0xf43e
0x1461,0x1466,0xf438,0xe52d
0x1462,0x1465,0xf611,0xf615
0x1463,0x1464,0xf111,0xf115
0x1468,0x146f,0xdae5,0xe526
0x1469,0x146e,0xdae1,0xe726
0x146a,0x146d,0xd8e5,0xfd38
0x146b,0x146c,0xe72d,0xfd3e
0x1470,0x1477,0xd3e1,0xf50e
0x1471,0x1476,0xfe68,0xdf48
0x1472,0x1475,0xf811,0xf815
0x1473,0x1474,0xfc11,0xf855
0x1478,0x147f,0xd1e5,0xd79e
0x1479,0x147e,0xd1e1,0xd74e
0x147a,0x147d,0xd1c5,0xf568
0x147b,0x147c,0xd748,0xf56e
0x1480,0x1487,0x6461,0xb09f
0x1481,0x1486,0xb00f,0xfa6f
0x1482,0x1485,0x0b01,0x9901
0x1483,0x1484,0x0901,0x0991
0x1488,0x148f,0x4461,0xfa4f
0x1489,0x148e,0x6d61,0xea6f
0x148a,0x148d,0x6441,0xbc0f
0x148b,0x148c,0xf86f,0xc00f
0x1490,0x1497,0xc2ef,0xfadf
0x1491,0x1496,0xfa1f,0xe6ef
0x1492,0x1495,0xbc1f,0xc01f
0x1493,0x1494,0xb01f,0xb0df
0x1498,0x149f,0xc3e3,0xe1f3
0x1499,0x149e,0xc3ef,0xe1e3
0x149a,0x149d,0xc3f3,0xf81f
0x149b,0x149c,0xe1ef,0xea1f
0x14a0,0x14a7,0x896f,0x899f
0x14a1,0x14a6,0x890f,0x346f
0x14a2,0x14a5,0x8d6b,0xa46b
0x14a3,0x14a4,0x846b,0x844b
0x14a8,0x14af,0xa96f,0x344f
0x14a9,0x14ae,0x8b6f,0x246f
0x14aa,0x14ad,0x894f,0x8b0f
0x14ab,0x14ac,0x3d6f,0xa90f
0x14b0,0x14b7,0x6e05,0x9701
0x14b1,0x14b6,0x0501,0x6e61
0x14b2,0x14b5,0x0565,0x9765
0x14b3,0x14b4,0x0e05,0x9f05
0x14b8,0x14bf,0x9f61,0x4f61
0x14b9,0x14be,0x0e61,0x4761
0x14ba,0x14bd,0x4f05,0x0e01
0x14bb,0x14bc,0x6561,0x9f01
0x14c0,0x14c7,0x3e0b,0x856f
0x14c1,0x14c6,0x850f,0x3e6f
0x14c2,0x14c5,0x856b,0x850b
0x14c3,0x14c4,0x8e0b,0x3e0f
0x14c8,0x14cf,0x8e6b,0x350b
0x14c9,0x14ce,0x8e6f,0x356b
0x14ca,0x14cd,0x3e6b,0x8e0f
0x14cb,0x14cc,0x356f,0x350f
0x14d0,0x14d7,0x893f,0x348f
0x14d1,0x14d6,0x898f,0x343f
0x14d2,0x14d5,0x8d3b,0x8d8b
0x14d3,0x14d4,0x843b,0x848b
0x14d8,0x14df,0x8b3b,0x343b
0x14d9,0x14de,0x8b3f,0x3d3b
0x14da,0x14dd,0x893b,0x8b8f
0x14db,0x14dc,0x3d3f,0x3d8f
0x14e0,0x14e7,0x3761,0xfa8f
0x14e1,0x14e6,0xb08f,0xfa3f
0x14e2,0x14e5,0x8e01,0x3501
0x14e3,0x14e4,0x8f01,0x3701
0x14e8,0x14ef,0x3565,0xfa3b
0x14e9,0x14ee,0x3561,0xf83b
0x14ea,0x14ed,0x3765,0xbc8f
0x14eb,0x14ec,0xf83f,0xf88f
0x14f0,0x14f7,0xd8ef,0xf448
0x14f1,0x14f6,0xf468,0xe528
0x14f2,0x14f5,0x1811,0xda11
0x14f3,0x14f4,0x1a11,0x1ad1
0x14f8,0x14ff,0xdae3,0xe73a
0x14f9,0x14fe,0xdaef,0xe72a
0x14fa,0x14fd,0xdaf3,0xfd68
0x14fb,0x14fc,0xe728,0xe468
0x1500,0x1507,0x72ef,0x11d1
0x1501,0x1506,0x1111,0xd6ef
0x1502,0x1505,0x1e55,0xdf55
0x1503,0x1504,0x5311,0x53d1
0x1508,0x150f,0xdfc9,0xd1f3
0x1509,0x150e,0xdfcb,0xdfe3
0x150a,0x150d,0x73f3,0x1e11
0x150b,0x150c,0xdfef,0xdf11
0x1510,0x1517,0x72df,0xf11b
0x1511,0x1516,0xf11f,0xd6df
0x1512,0x1515,0xfe5b,0xfe1b
0x1513,0x1514,0xb31f,0xb31b
0x1518,0x151f,0xdfdb,0xd6db
0x1519,0x151e,0xdf7b,0xd77b
0x151a,0x151d,0x72db,0xfe1f
0x151b,0x151c,0xdfdf,0xf55b
0x1520,0x1527,0xd8df,0x174d
0x1521,0x1526,0x176d,0xd528
0x1522,0x1525,0xfbf1,0xe9f1
0x1523,0x1524,0xfaf1,0xfae1
0x1528,0x152f,0xd9d3,0xd73a
0x1529,0x152e,0xd9df,0xd3ea
0x152a,0x152d,0xda13,0x121d
0x152b,0x152c,0xd3e8,0xd31d
0x1530,0x1537,0x7edf,0xf71b
0x1531,0x1536,0xf71f,0xd5df
0x1532,0x1535,0xbe1f,0xbe1b
0x1533,0x1534,0xbf1f,0xbf1b
0x1538,0x153f,0x7fdb,0xd5db
0x1539,0x153e,0x7fdf,0xd7db
0x153a,0x153d,0x7edb,0xf51f
0x153b,0x153c,0xd7df,0xf51b
0x1540,0x1547,0x3431,0x5391
0x1541,0x1546,0x5301,0x1161
0x1542,0x1545,0x8881,0xaa81
0x1543,0x1544,0x8981,0x89a1
0x1548,0x154f,0x2031,0x1141
0x1549,0x154e,0x3c31,0x431d
0x154a,0x154d,0x3421,0x065d
0x154b,0x154c,0x621d,0x915d
0x1550,0x1557,0x3461,0xf10f
0x1551,0x1556,0xb30f,0xf16f
0x1552,0x1555,0x8801,0x8861
0x1553,0x1554,0x8901,0x3401
0x1558,0x155f,0x3805,0xf16b
0x1559,0x155e,0x3c61,0x365e
0x155a,0x155d,0x3465,0x8658
0x155b,0x155c,0x3218,0x8618
0x1560,0x1567,0xd5e1,0xf11e
0x1561,0x1566,0xf118,0xd6d8
0x1562,0x1565,0xfd11,0xfd15
0x1563,0x1564,0xf411,0xf415
0x1568,0x156f,0xd7e5,0xd6de
0x1569,0x156e,0xd7e1,0xd1de
0x156a,0x156d,0xd5e5,0xf618
0x156b,0x156c,0xd1d8,0xf61e
0x1570,0x1577,0xd6e1,0xf76e
0x1571,0x1576,0xf768,0xd548
0x1572,0x1575,0xfb11,0xfd55
0x1573,0x1574,0xfa11,0xfa15
0x1578,0x157f,0xd7c5,0xd54e
0x1579,0x157e,0xdfe1,0xd17e
0x157a,0x157d,0xd6e5,0xf218
0x157b,0x157c,0xd3d8,0xf65e
0x1580,0x1587,0x3a31,0x037d
0x1581,0x1586,0x035d,0x611d
0x1582,0x1585,0x8c81,0xa081
0x1583,0x1584,0x8081,0x80a1
0x1588,0x158f,0x2a31,0x61dd
0x1589,0x158e,0x3831,0x411d
0x158a,0x158d,0x3a21,0x025d
0x158b,0x158c,0x661d,0x935d
0x1590,0x1597,0x7eef,0x17d1
0x1591,0x1596,0x1711,0xd5ef
0x1592,0x1595,0x5e11,0x7f11
0x1593,0x1594,0x5f11,0x5fd1
0x1598,0x159f,0x7fe3,0xd7f3
0x1599,0x159e,0x7fef,0xd7e3
0x159a,0x159d,0x7ff3,0x1511
0x159b,0x159c,0xd7ef,0xd711
0x15a0,0x15a7,0x0361,0x0391
0x15a1,0x15a6,0x0301,0x6161
0x15a2,0x15a5,0x0665,0x9165
0x15a3,0x15a4,0x0165,0x0145
0x15a8,0x15af,0x9361,0x6141
0x15a9,0x15ae,0x0261,0x4161
0x15aa,0x15ad,0x0341,0x0201
0x15ab,0x15ac,0x6661,0x9301
0x15b0,0x15b7,0x0f61,0x0f91
0x15b1,0x15b6,0x0f01,0x6761
0x15b2,0x15b5,0x0205,0x9305
0x15b3,0x15b4,0x0765,0x0745
0x15b8,0x15bf,0x4305,0x6741
0x15b9,0x15be,0x6205,0x4361
0x15ba,0x15bd,0x0f41,0x0601
0x15bb,0x15bc,0x6261,0x9101
0x15c0,0x15c7,0x8f6f,0x370f
0x15c1,0x15c6,0x8f0f,0x376f
0x15c2,0x15c5,0x820b,0x320f
0x15c3,0x15c4,0x876b,0x870b
0x15c8,0x15cf,0x326b,0x376b
0x15c9,0x15ce,0x320b,0x360b
0x15ca,0x15cd,0x8f6b,0x860f
0x15cb,0x15cc,0x326f,0x866f
0x15d0,0x15d7,0x836f,0x310f
0x15d1,0x15d6,0x830f,0x316f
0x15d2,0x15d5,0x866b,0x860b
0x15d3,0x15d4,0x816b,0x810b
0x15d8,0x15df,0x826b,0x316b
0x15d9,0x15de,0x826f,0x366b
0x15da,0x15dd,0x836b,0x820f
0x15db,0x15dc,0x366f,0x360f
0x15e0,0x15e7,0x3a61,0x3158
0x15e1,0x15e6,0x8358,0x3118
0x15e2,0x15e5,0x8c01,0x3801
0x15e3,0x15e4,0x8001,0x3a01
0x15e8,0x15ef,0x3865,0x311e
0x15e9,0x15ee,0x3861,0x361e
0x15ea,0x15ed,0x3a65,0x8258
0x15eb,0x15ec,0x3618,0x3658
0x15f0,0x15f7,0xdddf,0x11dd
0x15f1,0x15f6,0x111d,0xd6e8
0x15f2,0x15f5,0xfdf1,0xe4f1
0x15f3,0x15f4,0xf4f1,0xf4e1
0x15f8,0x15ff,0xd4d3,0xd1fa
0x15f9,0x15fe,0xd4df,0xd1ea
0x15fa,0x15fd,0xd413,0x161d
0x15fb,0x15fc,0xd1e8,0xd11d
0x1600,0x1607,0xdd48,0xd56d
0x1601,0x1606,0x156c,0xd53a
0x1602,0x1605,0xfcfd,0xe0fd
0x1603,0x1604,0xf43d,0xf42d
0x1608,0x160f,0xd0da,0xd52a
0x1609,0x160e,0xd0d8,0x12ea
0x160a,0x160d,0xd46a,0x13dc
0x160b,0x160c,0x12e8,0x131c
0x1610,0x1617,0xd52d,0xf567
0x1611,0x1616,0xf56a,0xd56a
0x1612,0x1615,0xfc1d,0xf856
0x1613,0x1614,0xf46d,0xf466
0x1618,0x161f,0xd1c6,0xd567
0x1619,0x161e,0xd3ed,0x167e
0x161a,0x161d,0xd526,0xf3da
0x161b,0x161c,0x12d8,0xf177
0x1620,0x1627,0xd6f3,0x7211
0x1621,0x1626,0x5210,0x72f3
0x1622,0x1625,0x1fd0,0x1f10
0x1623,0x1624,0x1610,0xd611
0x1628,0x162f,0x1ee3,0x72e3
0x1629,0x162e,0x1eef,0x1ec9
0x162a,0x162d,0xd6e3,0x1f72
0x162b,0x162c,0x1ecb,0x1f52
0x1630,0x1637,0xd6ed,0xf617
0x1631,0x1636,0xf61a,0xd61a
0x1632,0x1635,0xf81d,0xf816
0x1633,0x1634,0xfa1d,0xfa16
0x1638,0x163f,0xd1e6,0xd617
0x1639,0x163e,0xd1ed,0x16de
0x163a,0x163d,0xd6e6,0xf1da
0x163b,0x163c,0x16d8,0xf1d7
0x1640,0x1647,0x6560,0x9565
0x1641,0x1646,0x0562,0x0e60
0x1642,0x1645,0x0190,0x0100
0x1643,0x1644,0x0e00,0x9e01
0x1648,0x164f,0x6360,0x9e61
0x1649,0x164e,0x6340,0x6302
0x164a,0x164d,0x4561,0x0392
0x164b,0x164c,0x6392,0x0302
0x1650,0x1657,0x3563,0x8509
0x1651,0x1656,0x8569,0x8e63
0x1652,0x1655,0x8193,0x8143
0x1653,0x1654,0x8e03,0x3503
0x1658,0x165f,0x3199,0x8e69
0x1659,0x165e,0x3343,0x3349
0x165a,0x165d,0x3569,0x8399
0x165b,0x165c,0x3399,0x3393
0x1660,0x1667,0xd513,0xbe19
0x1661,0x1666,0xbe13,0x7e13
0x1662,0x1665,0xf7d3,0xf7d9
0x1663,0x1664,0xf513,0xf519
0x1668,0x166f,0x15db,0x7e19
0x1669,0x166e,0x15df,0x5edb
0x166a,0x166d,0xd519,0xbfd3
0x166b,0x166c,0x5edf,0xbfd9
0x1670,0x1677,0xd613,0xb219
0x1671,0x1676,0xb213,0x7213
0x1672,0x1675,0xffd3,0xf779
0x1673,0x1674,0xf613,0xf619
0x1678,0x167f,0x157b,0x7219
0x1679,0x167e,0x1edf,0x1edb
0x167a,0x167d,0xd619,0xff79
0x167b,0x167c,0x1e7b,0xffd9
0x1680,0x1687,0x6660,0x9665
0x1681,0x1686,0x0662,0x0260
0x1682,0x1685,0x0390,0x0300
0x1683,0x1684,0x0200,0x9201
0x1688,0x168f,0x6160,0x9261
0x1689,0x168e,0x6140,0x0360
0x168a,0x168d,0x4661,0x0142
0x168b,0x168c,0x0340,0x0162
0x1690,0x1697,0xd8d8,0xd61d
0x1691,0x1696,0x161c,0xd6fa
0x1692,0x1695,0xf8fd,0xeafd
0x1693,0x1694,0xfafd,0xfaed
0x1698,0x169f,0xdada,0xd6ea
0x1699,0x169e,0xdad8,0x16ea
0x169a,0x169d,0xda1a,0x11dc
0x169b,0x169c,0x16e8,0x111c
0x16a0,0x16a7,0x3afd,0x925d
0x16a1,0x16a6,0x025c,0x661c
0x16a2,0x16a5,0x8cbd,0xa0bd
0x16a3,0x16a4,0x80bd,0x80cd
0x16a8,0x16af,0x2afd,0x461d
0x16a9,0x16ae,0x38fd,0x611c
0x16aa,0x16ad,0x3aed,0x037c
0x16ab,0x16ac,0x61dc,0x035c
0x16b0,0x16b7,0xfa31,0x7201
0x16b1,0x16b6,0x5200,0x1660
0x16b2,0x16b5,0x88bd,0xaabd
0x16b3,0x16b4,0xb081,0xb0a1
0x16b8,0x16bf,0x20fd,0xd661
0x16b9,0x16be,0x3cfd,0x631c
0x16ba,0x16bd,0xfa21,0x017c
0x16bb,0x16bc,0x63dc,0x015c
0x16c0,0x16c7,0xfa61,0xf603
0x16c1,0x16c6,0xb203,0xf663
0x16c2,0x16c5,0x885d,0x881d
0x16c3,0x16c4,0xb001,0xfa01
0x16c8,0x16cf,0x3856,0xf669
0x16c9,0x16ce,0x3c1d,0x3177
0x16ca,0x16cd,0xfa65,0x817a
0x16cb,0x16cc,0x33da,0x81da
0x16d0,0x16d7,0x3a1d,0x365a
0x16d1,0x16d6,0x825a,0x361a
0x16d2,0x16d5,0x8c5d,0x385d
0x16d3,0x16d4,0x805d,0x3a5d
0x16d8,0x16df,0x3816,0x3617
0x16d9,0x16de,0x381d,0x31d7
0x16da,0x16dd,0x3a16,0x837a
0x16db,0x16dc,0x31da,0x317a
0x16e0,0x16e7,0x3663,0x8609
0x16e1,0x16e6,0x8669,0x8263
0x16e2,0x16e5,0x8393,0x3193
0x16e3,0x16e4,0x8203,0x3603
0x16e8,0x16ef,0x3149,0x8269
0x16e9,0x16ee,0x3143,0x8349
0x16ea,0x16ed,0x3669,0x8149
0x16eb,0x16ec,0x8343,0x8199
0x16f0,0x16f7,0xd5f3,0x7e11
0x16f1,0x16f6,0x5e10,0x7ef3
0x16f2,0x16f5,0x17d0,0x1710
0x16f3,0x16f4,0x1510,0xd511
0x16f8,0x16ff,0x15e3,0x7ee3
0x16f9,0x16fe,0x15ef,0x5ee3
0x16fa,0x16fd,0xd5e3,0x5fd0
0x16fb,0x16fc,0x5eef,0x5f10
0x1700,0x1707,0xcc9d,0xe64a
0x1701,0x1706,0xe66a,0xc20a
0x1702,0x1705,0x204d,0x204c
0x1703,0x1704,0xe84d,0xea6c
0x1708,0x170f,0xaa9c,0xc29a
0x1709,0x170e,0xaa9d,0x869a
0x170a,0x170d,0xc00c,0x3248
0x170b,0x170c,0x8698,0x324a
0x1710,0x1717,0xe89d,0xe643
0x1711,0x1716,0xe667,0xe60a
0x1712,0x1715,0x2a96,0x20dc
0x1713,0x1714,0xe846,0xea60
0x1718,0x171f,0xaa7c,0xc293
0x1719,0x171e,0xaa4d,0x867a
0x171a,0x171d,0xc000,0x369e
0x171b,0x171c,0x8648,0x32da
0x1720,0x1727,0xae0a,0xae4a
0x1721,0x1726,0xae6a,0xa567
0x1722,0x1725,0x3ed8,0x3eda
0x1723,0x1724,0x256a,0x254a
0x1728,0x172f,0x857a,0xa547
0x1729,0x172e,0x8578,0x8e77
0x172a,0x172d,0xae9a,0x3e7e
0x172b,0x172c,0x8e7e,0x3e77
0x1730,0x1737,0x289d,0x26da
0x1731,0x1736,0x2667,0x260a
0x1732,0x1735,0x2a46,0x2adc
0x1733,0x1734,0x2846,0x2a1c
0x1738,0x173f,0xa07c,0xa27a
0x1739,0x173e,0x2a9d,0x827a
0x173a,0x173d,0xa05c,0x364e
0x173b,0x173c,0x3698,0x36da
0x1740,0x1747,0x456a,0xaed3
0x1741,0x1746,0xae13,0x9e6a
0x1742,0x1745,0xfe4f,0xfe43
0x1743,0x1744,0x2513,0x25d3
0x1748,0x174f,0x6eda,0x9e4a
0x1749,0x174e,0x6ed8,0x6e77
0x174a,0x174d,0x454a,0xfe9b
0x174b,0x174c,0x6e7e,0xfe99
0x1750,0x1757,0x4567,0xc2d3
0x1751,0x1756,0xae19,0x9e67
0x1752,0x1755,0xf59b,0xfed3
0x1753,0x1754,0x2519,0xe6d3
0x1758,0x175f,0x6243,0x9e43
0x1759,0x175e,0x657e,0x6299
0x175a,0x175d,0x4543,0xfe4b
0x175b,0x175c,0x6ede,0xfe79
0x1760,0x1767,0x255a,0xa243
0x1761,0x1766,0xae17,0xa557
0x1762,0x1765,0x35de,0x3643
0x1763,0x1764,0x2517,0x2643
0x1768,0x176f,0x8293,0xa649
0x1769,0x176e,0x3578,0x8649
0x176a,0x176d,0xa293,0x8ede
0x176b,0x176c,0x857e,0x8243
0x1770,0x1777,0x250a,0xae43
0x1771,0x1776,0xae67,0xa507
0x1772,0x1775,0x357e,0x3243
0x1773,0x1774,0x2567,0x2543
0x1778,0x177f,0x8693,0xa549
0x1779,0x177e,0x85d8,0x8299
0x177a,0x177d,0xae93,0x3ede
0x177b,0x177c,0x3e78,0x3299
0x1780,0x1787,0x451a,0xce43
0x1781,0x1786,0xce63,0x9e1a
0x1782,0x1785,0xf54f,0xf543
0x1783,0x1784,0xe563,0xe543
0x1788,0x178f,0x65da,0x9eda
0x1789,0x178e,0x65d8,0x0eda
0x178a,0x178d,0x45da,0xbe4f
0x178b,0x178c,0x0ed8,0xbe43
0x1790,0x1797,0xac9d,0x264a
0x1791,0x1796,0x266a,0xa20a
0x1792,0x1795,0x2a4d,0x2a4c
0x1793,0x1794,0x284d,0x2a6c
0x1798,0x179f,0xa09c,0xa29a
0x1799,0x179e,0xa09d,0x829a
0x179a,0x179d,0xa00c,0x3648
0x179b,0x179c,0x8298,0x364a
0x17a0,0x17a7,0x462d,0x26d3
0x17a1,0x17a6,0x2613,0x466a
0x17a2,0x17a5,0x2ad1,0x2ad0
0x17a3,0x17a4,0x28d1,0x2a10
0x17a8,0x17af,0x412c,0x464a
0x17a9,0x17ae,0x412d,0x664a
0x17aa,0x17ad,0x413c,0x36df
0x17ab,0x17ac,0x6648,0x36d3
0x17b0,0x17b7,0xd62d,0xe5da
0x17b1,0x17b6,0xe51a,0xd66a
0x17b2,0x17b5,0x20d1,0x20d0
0x17b3,0x17b4,0xeddd,0xe41c
0x17b8,0x17bf,0x432c,0xd64a
