Plaintext1,Plaintext2,Ciphertext1,Ciphertext2
0x09c2,0x19c2,0xe27b,0xc3df
0x09c3,0x19c3,0xe0cb,0xe37b
0x09c4,0x19c4,0xe0eb,0xe3db
0x09c5,0x19c5,0xe2db,0xc3db
0x09c6,0x19c6,0x2f21,0x4f4f
0x09c7,0x19c7,0xeacb,0xe17b
0x09c8,0x19c8,0x4e4b,0x9f4b
0x09c9,0x19c9,0x4e9b,0x9f4f
0x09ca,0x19ca,0x2f25,0x4f4b
0x09cb,0x19cb,0x4e4f,0x474f
0x09cc,0x19cc,0xe67b,0xe1db
0x09cd,0x19cd,0xe2df,0xe1df
0x09ce,0x19ce,0x459b,0x474b
0x09cf,0x19cf,0x27a5,0x479b
0x09d0,0x19d0,0xa321,0xae21
0x09d1,0x19d1,0xe4ef,0xe8ef
0x09d2,0x19d2,0xe9cb,0xc0ef
0x09d3,0x19d3,0xc9ef,0xccef
0x09d4,0x19d4,0xc9eb,0xcceb
0x09d5,0x19d5,0xe9eb,0xc0eb
0x09d6,0x19d6,0x2121,0x2521
0x09d7,0x19d7,0xe4eb,0xe8eb
0x09d8,0x19d8,0x2325,0xaf25
0x09d9,0x19d9,0x23a5,0xaf21
0x09da,0x19da,0xa325,0xae25
0x09db,0x19db,0x2321,0x2721
0x09dc,0x19dc,0xe4cb,0xeaeb
0x09dd,0x19dd,0xe9ef,0xeaef
0x09de,0x19de,0x21a5,0x2725
0x09df,0x19df,0x2125,0x2525
0x09e0,0x19e0,0x4a21,0x4d21
0x09e1,0x19e1,0xeae8,0xed28
0x09e2,0x19e2,0xefd1,0xe1d1
0x09e3,0x19e3,0xe7d1,0xe6d1
0x09e4,0x19e4,0xe7d5,0xe6d5
0x09e5,0x19e5,0xe775,0xe1d5
0x09e6,0x19e6,0x21ed,0xe621
0x09e7,0x19e7,0xeaee,0xed2e
0x09e8,0x19e8,0x4aa5,0x4425
0x09e9,0x19e9,0x4021,0x4421
0x09ea,0x19ea,0x4a25,0x4d25
0x09eb,0x19eb,0x23ed,0xe121
0x09ec,0x19ec,0xeace,0xe42e
0x09ed,0x19ed,0xe0e8,0xe428
0x09ee,0x19ee,0x21c6,0xe125
0x09ef,0x19ef,0x21e6,0xe625
0x09f0,0x19f0,0x9091,0x9b91
0x09f1,0x19f1,0x2ad8,0xe84f
0x09f2,0x19f2,0x4041,0x4441
0x09f3,0x19f3,0x4a41,0x4d41
0x09f4,0x19f4,0x4a40,0x4460
0x09f5,0x19f5,0x4040,0x4440
0x09f6,0x19f6,0xa078,0xcc9f
0x09f7,0x19f7,0x2ada,0xea63
0x09f8,0x19f8,0x9a90,0x9990
0x09f9,0x19f9,0x9a91,0x9991
0x09fa,0x19fa,0x9090,0x9900
0x09fb,0x19fb,0xaa78,0xc09f
0x09fc,0x19fc,0x20da,0xea43
0x09fd,0x19fd,0x20d8,0xea4f
0x09fe,0x19fe,0xaa7a,0xc093
0x09ff,0x19ff,0xa07a,0xc003
0x0a00,0x1a00,0xc19d,0xca9d
0x0a01,0x1a01,0xfc28,0xf248
0x0a02,0x1a02,0xec4d,0xea4d
0x0a03,0x1a03,0xe34d,0xe04d
0x0a04,0x1a04,0xe34c,0xe04c
0x0a05,0x1a05,0xe06c,0xea4c
0x0a06,0x1a06,0xb8a8,0xb698
0x0a07,0x1a07,0xfc2a,0xf24a
0x0a08,0x1a08,0xca0c,0xc09c
0x0a09,0x1a09,0xc89d,0xc09d
0x0a0a,0x1a0a,0xc19c,0xca9c
0x0a0b,0x1a0b,0xc60a,0xb298
0x0a0c,0x1a0c,0xe24a,0xf64a
0x0a0d,0x1a0d,0xe26a,0xf648
0x0a0e,0x1a0e,0xc69a,0xb29a
0x0a0f,0x1a0f,0xb8aa,0xb69a
0x0a10,0x1a10,0xc14d,0xca4d
0x0a11,0x1a11,0xf8ae,0xf69e
0x0a12,0x1a12,0xe896,0xea46
0x0a13,0x1a13,0xe196,0xea96
0x0a14,0x1a14,0xe340,0xe040
0x0a15,0x1a15,0xe060,0xea40
0x0a16,0x1a16,0xb828,0xb648
0x0a17,0x1a17,0xfc23,0xf243
0x0a18,0x1a18,0xca00,0xc090
0x0a19,0x1a19,0xc84d,0xea9d
0x0a1a,0x1a1a,0xc190,0xca90
0x0a1b,0x1a1b,0xc66a,0xf698
0x0a1c,0x1a1c,0xe243,0xf643
0x0a1d,0x1a1d,0xe607,0xf64e
0x0a1e,0x1a1e,0xc693,0xb293
0x0a1f,0x1a1f,0xb8a3,0xb693
0x0a20,0x1a20,0x8da8,0x8598
0x0a21,0x1a21,0x3bae,0x3e9e
0x0a22,0x1a22,0x2e6a,0x3548
0x0a23,0x1a23,0x3b28,0x3e48
0x0a24,0x1a24,0x3b2a,0x3e4a
0x0a25,0x1a25,0x2e4a,0x354a
0x0a26,0x1a26,0x8bae,0x8e9e
0x0a27,0x1a27,0x3ba7,0x3e97
0x0a28,0x1a28,0xa59a,0x8e9a
0x0a29,0x1a29,0xa50a,0x8e98
0x0a2a,0x1a2a,0x8daa,0x859a
0x0a2b,0x1a2b,0xae07,0x854e
0x0a2c,0x1a2c,0x2e97,0x8e4a
0x0a2d,0x1a2d,0x2e07,0x8e48
0x0a2e,0x1a2e,0xae97,0x8547
0x0a2f,0x1a2f,0x8ba7,0x8e97
0x0a30,0x1a30,0x219d,0xe69d
0x0a31,0x1a31,0x382e,0xe837
0x0a32,0x1a32,0x2196,0xe146
0x0a33,0x1a33,0x2146,0xe646
0x0a34,0x1a34,0x21dc,0xe160
0x0a35,0x1a35,0x23dc,0xe140
0x0a36,0x1a36,0x38a8,0xe88a
0x0a37,0x1a37,0x38ea,0xe823
0x0a38,0x1a38,0xa17c,0xc390
0x0a39,0x1a39,0xa14d,0xe19d
0x0a3a,0x1a3a,0xa37c,0xc300
0x0a3b,0x1a3b,0x8828,0xf8a8
0x0a3c,0x1a3c,0x3cea,0xf823
0x0a3d,0x1a3d,0x38ae,0xf82e
0x0a3e,0x1a3e,0x88ca,0xbca3
0x0a3f,0x1a3f,0x8cca,0xcca3
0x0a40,0x1a40,0x3e2d,0x6e48
0x0a41,0x1a41,0x3bcb,0x3e7b
0x0a42,0x1a42,0x2e13,0x35df
0x0a43,0x1a43,0x3bef,0x3edf
0x0a44,0x1a44,0x3be3,0x3ed3
0x0a45,0x1a45,0x2ed3,0x35d3
0x0a46,0x1a46,0x3ea6,0x6e9e
0x0a47,0x1a47,0x3bc9,0x3e79
0x0a48,0x1a48,0x4e4a,0x654a
0x0a49,0x1a49,0x4e6a,0x6548
0x0a4a,0x1a4a,0x3e2c,0x6e4a
0x0a4b,0x1a4b,0x4e07,0x0e48
0x0a4c,0x1a4c,0x2e79,0x8ed3
0x0a4d,0x1a4d,0x2e59,0x8edf
0x0a4e,0x1a4e,0x4e97,0x0e4a
0x0a4f,0x1a4f,0x3ea4,0x6e97
0x0a50,0x1a50,0x35a6,0x659e
0x0a51,0x1a51,0x3beb,0x3edb
0x0a52,0x1a52,0x2559,0x35db
0x0a53,0x1a53,0x3dcb,0x357b
0x0a54,0x1a54,0xfce3,0xf2d3
0x0a55,0x1a55,0xe2d3,0xf6d3
0x0a56,0x1a56,0x3e26,0x6e4e
0x0a57,0x1a57,0xfcc9,0xf279
0x0a58,0x1a58,0x4e43,0x6543
0x0a59,0x1a59,0x4507,0x654e
0x0a5a,0x1a5a,0x3e20,0x6e43
0x0a5b,0x1a5b,0x4e67,0x0e4e
0x0a5c,0x1a5c,0xe279,0xb2d3
0x0a5d,0x1a5d,0x2e19,0x8edb
0x0a5e,0x1a5e,0x4e99,0x0e43
0x0a5f,0x1a5f,0x3ea2,0x6e99
0x0a60,0x1a60,0x3dc8,0x2d8a
0x0a61,0x1a61,0x8bee,0xab37
0x0a62,0x1a62,0x3dce,0x3d2e
0x0a63,0x1a63,0x3dee,0x2d37
0x0a64,0x1a64,0x3823,0x2d23
0x0a65,0x1a65,0x3c23,0x3d23
0x0a66,0x1a66,0x8dce,0xad87
0x0a67,0x1a67,0x8c23,0xab23
0x0a68,0x1a68,0x88a3,0x8ba3
0x0a69,0x1a69,0x8de8,0x3da8
0x0a6a,0x1a6a,0x8ca3,0xaba3
0x0a6b,0x1a6b,0x3bc8,0x8dae
0x0a6c,0x1a6c,0x3ca9,0x8b23
0x0a6d,0x1a6d,0x3bee,0x8b2e
0x0a6e,0x1a6e,0x8ca9,0x8d29
0x0a6f,0x1a6f,0x8829,0xad29
0x0a70,0x1a70,0x8d28,0x8548
0x0a71,0x1a71,0x3b2e,0x3e4e
0x0a72,0x1a72,0x2507,0x354e
0x0a73,0x1a73,0x3dae,0x359e
0x0a74,0x1a74,0x3b23,0x3e43
0x0a75,0x1a75,0x2e43,0x3543
0x0a76,0x1a76,0x3ba8,0x3e98
0x0a77,0x1a77,0x3ba9,0x3e99
0x0a78,0x1a78,0xa593,0x8e93
0x0a79,0x1a79,0xa56a,0x3598
0x0a7a,0x1a7a,0x8da3,0x8593
0x0a7b,0x1a7b,0x2e0a,0x859e
0x0a7c,0x1a7c,0x2e99,0x8e43
0x0a7d,0x1a7d,0x2e67,0x8e4e
0x0a7e,0x1a7e,0xae99,0x8549
0x0a7f,0x1a7f,0x8ba9,0x8e99
0x0a80,0x1a80,0x35ed,0x253c
0x0a81,0x1a81,0xbb2f,0xabf3
0x0a82,0x1a82,0xfb2f,0x3def
0x0a83,0x1a83,0xfd2f,0x2df3
0x0a84,0x1a84,0xfd23,0x2de3
0x0a85,0x1a85,0xfb23,0x3de3
0x0a86,0x1a86,0x8eed,0xae3c
0x0a87,0x1a87,0xbb23,0xabe3
0x0a88,0x1a88,0x3eec,0x352c
0x0a89,0x1a89,0x3eed,0x352d
0x0a8a,0x1a8a,0x35ec,0x252c
0x0a8b,0x1a8b,0x3ec6,0x8e2d
0x0a8c,0x1a8c,0xfba9,0x8be3
0x0a8d,0x1a8d,0xfbab,0x8bef
0x0a8e,0x1a8e,0x3ec4,0x8e2c
0x0a8f,0x1a8f,0x8eec,0xae2c
0x0a90,0x1a90,0xa39d,0xc29d
0x0a91,0x1a91,0x3828,0xe83a
0x0a92,0x1a92,0x234d,0xe14d
0x0a93,0x1a93,0x214d,0xe64d
0x0a94,0x1a94,0x214c,0xe16c
0x0a95,0x1a95,0x234c,0xe14c
0x0a96,0x1a96,0x8ca8,0xcc8a
0x0a97,0x1a97,0x382a,0xe82a
0x0a98,0x1a98,0xa19c,0xc39c
0x0a99,0x1a99,0xa19d,0xc39d
0x0a9a,0x1a9a,0xa39c,0xc30c
0x0a9b,0x1a9b,0x88a8,0xbca8
0x0a9c,0x1a9c,0x3c2a,0xf82a
0x0a9d,0x1a9d,0x3c28,0xf828
0x0a9e,0x1a9e,0x88aa,0xbcaa
0x0a9f,0x1a9f,0x8caa,0xccaa
0x0aa0,0x1aa0,0x4a2d,0xd82d
0x0aa1,0x1aa1,0x38ef,0xedfa
0x0aa2,0x1aa2,0x23d1,0xe7dd
0x0aa3,0x1aa3,0x21d1,0xe5dd
0x0aa4,0x1aa4,0x21d0,0xe71c
0x0aa5,0x1aa5,0x23d0,0xe7dc
0x0aa6,0x1aa6,0x362d,0xe63c
0x0aa7,0x1aa7,0x38e3,0xedea
0x0aa8,0x1aa8,0x402c,0xda2c
0x0aa9,0x1aa9,0x402d,0xda2d
0x0aaa,0x1aaa,0x4a2c,0xda3c
0x0aab,0x1aab,0x322d,0xf62d
0x0aac,0x1aac,0x3ce3,0xfdea
0x0aad,0x1aad,0x3cef,0xfde8
0x0aae,0x1aae,0x322c,0xf62c
0x0aaf,0x1aaf,0x362c,0xe62c
0x0ab0,0x1ab0,0xd02d,0xd32d
0x0ab1,0x1ab1,0xfbe8,0xfed8
0x0ab2,0x1ab2,0xebdd,0xe4dd
0x0ab3,0x1ab3,0xefdd,0xe9dd
0x0ab4,0x1ab4,0xefdc,0xe9dc
0x0ab5,0x1ab5,0xe91c,0xe4dc
0x0ab6,0x1ab6,0xf22d,0x1248
0x0ab7,0x1ab7,0xfbea,0xfeda
0x0ab8,0x1ab8,0xd33c,0xd12c
0x0ab9,0x1ab9,0xd22d,0xd12d
0x0aba,0x1aba,0xd02c,0xd32c
0x0abb,0x1abb,0xd26a,0x1648
0x0abc,0x1abc,0xeeda,0xf5da
0x0abd,0x1abd,0xee1a,0xf5d8
0x0abe,0x1abe,0xd24a,0x164a
0x0abf,0x1abf,0xf22c,0x124a
0x0ac0,0x1ac0,0xdaa6,0xd1a6
0x0ac1,0x1ac1,0xfdce,0xf57e
0x0ac2,0x1ac2,0xed76,0xe4d6
0x0ac3,0x1ac3,0xe776,0xe476
0x0ac4,0x1ac4,0xef4c,0xe94c
0x0ac5,0x1ac5,0xe96c,0xe44c
0x0ac6,0x1ac6,0xf6a6,0x169e
0x0ac7,0x1ac7,0xfb2a,0xfe4a
0x0ac8,0x1ac8,0xd330,0xd120
0x0ac9,0x1ac9,0xd6a6,0xd126
0x0aca,0x1aca,0xd020,0xd320
0x0acb,0x1acb,0xd607,0x164e
0x0acc,0x1acc,0xee4a,0xf54a
0x0acd,0x1acd,0xe557,0xf5de
0x0ace,0x1ace,0xd243,0x1643
0x0acf,0x1acf,0xf220,0x1243
0x0ad0,0x1ad0,0x4a26,0xd826
0x0ad1,0x1ad1,0x38eb,0xedf7
0x0ad2,0x1ad2,0x2175,0xe7d6
0x0ad3,0x1ad3,0x21d5,0xe5d6
0x0ad4,0x1ad4,0xe1dc,0xe76c
0x0ad5,0x1ad5,0xe3dc,0xe74c
0x0ad6,0x1ad6,0x3626,0xe634
0x0ad7,0x1ad7,0xf8ea,0xed2a
0x0ad8,0x1ad8,0x40ec,0xda20
0x0ad9,0x1ad9,0x4aa6,0xda26
0x0ada,0x1ada,0x4aec,0xda30
0x0adb,0x1adb,0x36a6,0xf626
0x0adc,0x1adc,0xfcea,0xfd2a
0x0add,0x1add,0x38cb,0xfdee
0x0ade,0x1ade,0x32ec,0xf620
0x0adf,0x1adf,0x36ec,0xe620
0x0ae0,0x1ae0,0x35e6,0x2534
0x0ae1,0x1ae1,0xbb2b,0xabf9
0x0ae2,0x1ae2,0xfdab,0x3deb
0x0ae3,0x1ae3,0xfd2b,0x2df9
0x0ae4,0x1ae4,0xfde3,0xe8e3
0x0ae5,0x1ae5,0xfbe3,0xf8e3
0x0ae6,0x1ae6,0x8ee6,0xae34
0x0ae7,0x1ae7,0xbbe3,0xcce3
0x0ae8,0x1ae8,0x3220,0x3520
0x0ae9,0x1ae9,0x35c6,0x3526
0x0aea,0x1aea,0x3620,0x2520
0x0aeb,0x1aeb,0x3ee6,0x8e26
0x0aec,0x1aec,0xfbc9,0xbce3
0x0aed,0x1aed,0xfb2b,0x8beb
0x0aee,0x1aee,0x32a2,0x8e20
0x0aef,0x1aef,0x8220,0xae20
0x0af0,0x1af0,0x8bc8,0xab8a
0x0af1,0x1af1,0x8be8,0xab3a
0x0af2,0x1af2,0x3be8,0x3d28
0x0af3,0x1af3,0x3de8,0x2d3a
0x0af4,0x1af4,0x3dea,0x2d2a
0x0af5,0x1af5,0x3bea,0x3d2a
0x0af6,0x1af6,0x8dee,0xad37
0x0af7,0x1af7,0x8bea,0xab2a
0x0af8,0x1af8,0x8dca,0x8baa
0x0af9,0x1af9,0x8dc8,0x8ba8
0x0afa,0x1afa,0x8bca,0xabaa
0x0afb,0x1afb,0x8bce,0x8d2e
0x0afc,0x1afc,0x3bc7,0x8b2a
0x0afd,0x1afd,0x3bce,0x8b28
0x0afe,0x1afe,0x8bc7,0x8d27
0x0aff,0x1aff,0x8de7,0xad27
0x0b00,0x1b00,0xac9b,0x9545
0x0b01,0x1b01,0x2c4f,0x4541
0x0b02,0x1b02,0xac4f,0x4395
0x0b03,0x1b03,0x2c9b,0x9e41
0x0b04,0x1b04,0x2009,0x9f60
0x0b05,0x1b05,0xa063,0x4392
0x0b06,0x1b06,0xa89f,0x9e91
0x0b07,0x1b07,0x2063,0x4760
0x0b08,0x1b08,0xaa69,0x9392
0x0b09,0x1b09,0xa84b,0x9395
0x0b0a,0x1b0a,0xa009,0x9762
0x0b0b,0x1b0b,0xac9f,0x9191
0x0b0c,0x1b0c,0x2a63,0x4340
0x0b0d,0x1b0d,0x284f,0x4341
0x0b0e,0x1b0e,0xa003,0x9190
0x0b0f,0x1b0f,0xaa03,0x9f00
0x0b10,0x1b10,0xacab,0xa54b
0x0b11,0x1b11,0x2c2f,0x254f
0x0b12,0x1b12,0xac2f,0x239b
0x0b13,0x1b13,0x2cab,0xae4f
0x0b14,0x1b14,0x2c2b,0xae4b
0x0b15,0x1b15,0xac2b,0x234b
0x0b16,0x1b16,0xa8af,0xae9f
0x0b17,0x1b17,0x28ab,0x254b
0x0b18,0x1b18,0xa8ab,0x239f
0x0b19,0x1b19,0xa82b,0xa39b
0x0b1a,0x1b1a,0x2caf,0xa59b
0x0b1b,0x1b1b,0xacaf,0xa19f
0x0b1c,0x1b1c,0x282b,0x219b
0x0b1d,0x1b1d,0x282f,0x234f
0x0b1e,0x1b1e,0x28af,0xa14f
0x0b1f,0x1b1f,0xa82f,0x259f
0x0b20,0x1b20,0x9891,0xaba1
0x0b21,0x1b21,0x2cd8,0xd641
0x0b22,0x1b22,0x4841,0x2021
0x0b23,0x1b23,0x4c41,0x2d21
0x0b24,0x1b24,0x4060,0x2430
0x0b25,0x1b25,0x4a60,0x2020
0x0b26,0x1b26,0xa878,0x7291
0x0b27,0x1b27,0x201a,0xd160
0x0b28,0x1b28,0x9000,0xaaa0
0x0b29,0x1b29,0x9c91,0xaaa1
0x0b2a,0x1b2a,0x9a00,0xa980
0x0b2b,0x1b2b,0xac78,0x917d
0x0b2c,0x1b2c,0x2a1a,0x43dc
0x0b2d,0x1b2d,0x28d8,0x43dd
0x0b2e,0x1b2e,0xa05a,0x917c
0x0b2f,0x1b2f,0xaa5a,0x7300
0x0b30,0x1b30,0xabab,0xa64b
0x0b31,0x1b31,0x2b2f,0x264f
0x0b32,0x1b32,0x229b,0xa34f
0x0b33,0x1b33,0x2bab,0xa24f
0x0b34,0x1b34,0x2b2b,0xa24b
0x0b35,0x1b35,0x224b,0xa34b
0x0b36,0x1b36,0xadaf,0xa29f
0x0b37,0x1b37,0x2dab,0x264b
0x0b38,0x1b38,0x229f,0xa19b
0x0b39,0x1b39,0xa29b,0xa14b
0x0b3a,0x1b3a,0x2baf,0xa69b
0x0b3b,0x1b3b,0xa69f,0xa39f
0x0b3c,0x1b3c,0x269b,0x214b
0x0b3d,0x1b3d,0x224f,0x214f
0x0b3e,0x1b3e,0xa64f,0x219f
0x0b3f,0x1b3f,0xad2f,0x269f
0x0b40,0x1b40,0x4c2f,0x4d4f
0x0b41,0x1b41,0xecd8,0xd54d
0x0b42,0x1b42,0xddd1,0xe9e1
0x0b43,0x1b43,0xdbd1,0xe8e1
0x0b44,0x1b44,0xd910,0xeaf0
0x0b45,0x1b45,0xd410,0xe9e0
0x0b46,0x1b46,0x22e8,0xd62f
0x0b47,0x1b47,0xe01a,0xd76c
0x0b48,0x1b48,0x4a33,0x4043
0x0b49,0x1b49,0x482f,0x404f
0x0b4a,0x1b4a,0x4033,0x4463
0x0b4b,0x1b4b,0x26e8,0x43e8
0x0b4c,0x1b4c,0xea1a,0xd3dc
0x0b4d,0x1b4d,0xe8d8,0xd3dd
0x0b4e,0x1b4e,0x21fa,0x43ea
0x0b4f,0x1b4f,0x23fa,0xd133
0x0b50,0x1b50,0x4c21,0x4521
0x0b51,0x1b51,0xece8,0xe548
0x0b52,0x1b52,0xe5d1,0xe9d1
0x0b53,0x1b53,0xeed1,0xe8d1
0x0b54,0x1b54,0xe575,0xe8d5
0x0b55,0x1b55,0xe5d5,0xe475
0x0b56,0x1b56,0x22ed,0xd64f
0x0b57,0x1b57,0xe8ce,0xe54e
0x0b58,0x1b58,0x4825,0x41a5
0x0b59,0x1b59,0x4821,0x4321
0x0b5a,0x1b5a,0x48a5,0x4525
0x0b5b,0x1b5b,0x26ed,0x43d8
0x0b5c,0x1b5c,0xe8ee,0xe17e
0x0b5d,0x1b5d,0xe8e8,0xe3d8
0x0b5e,0x1b5e,0x26e6,0x417e
0x0b5f,0x1b5f,0x26c6,0xd64b
0x0b60,0x1b60,0xa591,0xac91
0x0b61,0x1b61,0xec2f,0x26d8
0x0b62,0x1b62,0x2c41,0x2a41
0x0b63,0x1b63,0x2e41,0x2841
0x0b64,0x1b64,0x2595,0x2845
0x0b65,0x1b65,0x2895,0x2a45
0x0b66,0x1b66,0xc8af,0xa278
0x0b67,0x1b67,0xe8ab,0x26de
0x0b68,0x1b68,0xa841,0x2a91
0x0b69,0x1b69,0xa891,0xa091
0x0b6a,0x1b6a,0xa541,0x2891
0x0b6b,0x1b6b,0xa678,0xa378
0x0b6c,0x1b6c,0x267e,0x21de
0x0b6d,0x1b6d,0x22d8,0x21d8
0x0b6e,0x1b6e,0xa6d8,0x2178
0x0b6f,0x1b6f,0xc82f,0x2678
0x0b70,0x1b70,0xa691,0xab91
0x0b71,0x1b71,0x2ce8,0xe64f
0x0b72,0x1b72,0x2641,0x2041
0x0b73,0x1b73,0x2241,0x2d41
0x0b74,0x1b74,0x2695,0x2d45
0x0b75,0x1b75,0x2645,0x2a95
0x0b76,0x1b76,0xa8c8,0xc29f
0x0b77,0x1b77,0x28ce,0xe64b
0x0b78,0x1b78,0x2691,0xaa41
0x0b79,0x1b79,0xa291,0xaa91
0x0b7a,0x1b7a,0xa641,0x2d91
0x0b7b,0x1b7b,0xacc8,0xa178
0x0b7c,0x1b7c,0x28ee,0x217e
0x0b7d,0x1b7d,0x28e8,0x23d8
0x0b7e,0x1b7e,0x28c8,0xa1d8
0x0b7f,0x1b7f,0xa8e8,0xe69f
0x0b80,0x1b80,0x4b2f,0x484f
0x0b81,0x1b81,0xeb48,0xd6dd
0x0b82,0x1b82,0xebe1,0xe4e1
0x0b83,0x1b83,0xdcd1,0xede1
0x0b84,0x1b84,0xd010,0xe4f0
0x0b85,0x1b85,0xe9f0,0xe4e0
0x0b86,0x1b86,0xe22f,0x46e8
0x0b87,0x1b87,0xe96a,0xd11c
0x0b88,0x1b88,0x4063,0x4a43
0x0b89,0x1b89,0x4c4f,0x4a4f
0x0b8a,0x1b8a,0x4933,0x4a63
0x0b8b,0x1b8b,0x42e8,0x41e8
0x0b8c,0x1b8c,0xd31c,0xd1dc
0x0b8d,0x1b8d,0xd2dd,0xd1dd
0x0b8e,0x1b8e,0x43fa,0x41ea
0x0b8f,0x1b8f,0xe333,0x41fa
0x0b90,0x1b90,0xab9b,0x9645
0x0b91,0x1b91,0x2b4f,0x4641
0x0b92,0x1b92,0x4295,0x9341
0x0b93,0x1b93,0x2b9b,0x9241
0x0b94,0x1b94,0x2909,0x9360
0x0b95,0x1b95,0x4302,0x9340
0x0b96,0x1b96,0xad9f,0x9291
0x0b97,0x1b97,0x2963,0x4160
0x0b98,0x1b98,0x9302,0x9142
0x0b99,0x1b99,0x9295,0x9145
0x0b9a,0x1b9a,0xa909,0x9162
0x0b9b,0x1b9b,0x9691,0x9391
0x0b9c,0x1b9c,0x4360,0x4140
0x0b9d,0x1b9d,0x4241,0x4141
0x0b9e,0x1b9e,0x9100,0x9390
0x0b9f,0x1b9f,0xa403,0x9300
0x0ba0,0x1ba0,0x2eab,0x922f
0x0ba1,0x1ba1,0xecdf,0xd5d1
0x0ba2,0x1ba2,0xde75,0x7fd1
0x0ba3,0x1ba3,0xec7b,0x7ed1
0x0ba4,0x1ba4,0xe059,0x7f10
0x0ba5,0x1ba5,0xdf52,0x7fd0
0x0ba6,0x1ba6,0x2e2f,0x462f
0x0ba7,0x1ba7,0xe013,0xd710
0x0ba8,0x1ba8,0x4389,0x9323
0x0ba9,0x1ba9,0x42ab,0x932f
0x0baa,0x1baa,0x2f89,0x9333
0x0bab,0x1bab,0x422f,0x412f
0x0bac,0x1bac,0xdf10,0xd7d0
0x0bad,0x1bad,0xded1,0xd7d1
0x0bae,0x1bae,0x4333,0x4123
0x0baf,0x1baf,0x2f33,0x4133
0x0bb0,0x1bb0,0x22ab,0x9e2f
0x0bb1,0x1bb1,0xebdf,0xd6d1
0x0bb2,0x1bb2,0xcbdf,0xdf75
0x0bb3,0x1bb3,0xeb7b,0x72d1
0x0bb4,0x1bb4,0xe959,0x7310
0x0bb5,0x1bb5,0xc913,0xdf72
0x0bb6,0x1bb6,0x222f,0x452f
0x0bb7,0x1bb7,0xe913,0xd110
0x0bb8,0x1bb8,0xa333,0x43a9
0x0bb9,0x1bb9,0xa22f,0x43ab
0x0bba,0x1bba,0x2389,0x9f33
0x0bbb,0x1bbb,0x262f,0x432f
0x0bbc,0x1bbc,0xe413,0xdfd0
0x0bbd,0x1bbd,0xeddf,0xdfd1
0x0bbe,0x1bbe,0x2133,0x4323
0x0bbf,0x1bbf,0x2333,0x4733
0x0bc0,0x1bc0,0x22a5,0x9e4f
0x0bc1,0x1bc1,0xebef,0xe6df
0x0bc2,0x1bc2,0xcbef,0xef7b
0x0bc3,0x1bc3,0xebcb,0xc2df
0x0bc4,0x1bc4,0xebeb,0xc2db
0x0bc5,0x1bc5,0xcbeb,0xefdb
0x0bc6,0x1bc6,0x2221,0x454f
0x0bc7,0x1bc7,0xedcb,0xe6db
0x0bc8,0x1bc8,0xa225,0x434b
0x0bc9,0x1bc9,0xa221,0x439b
0x0bca,0x1bca,0x2225,0x9e4b
0x0bcb,0x1bcb,0x2621,0x434f
0x0bcc,0x1bcc,0xedeb,0xe77b
0x0bcd,0x1bcd,0xedef,0xefdf
0x0bce,0x1bce,0x2625,0x419b
0x0bcf,0x1bcf,0x26a5,0x454b
0x0bd0,0x1bd0,0x2ea5,0x924f
0x0bd1,0x1bd1,0xecef,0xe5df
0x0bd2,0x1bd2,0xee7b,0xcfdf
0x0bd3,0x1bd3,0xeccb,0xcedf
0x0bd4,0x1bd4,0xeceb,0xcedb
0x0bd5,0x1bd5,0xeedb,0xcfdb
0x0bd6,0x1bd6,0x2e21,0x464f
0x0bd7,0x1bd7,0xe8cb,0xe5db
0x0bd8,0x1bd8,0x424b,0x934b
0x0bd9,0x1bd9,0x429b,0x934f
0x0bda,0x1bda,0x2e25,0x924b
0x0bdb,0x1bdb,0x424f,0x414f
0x0bdc,0x1bdc,0xe57b,0xe7db
0x0bdd,0x1bdd,0xeedf,0xe7df
0x0bde,0x1bde,0x469b,0x414b
0x0bdf,0x1bdf,0x25a5,0x464b
0x0be0,0x1be0,0x4b21,0x4621
0x0be1,0x1be1,0xeb28,0xe6d8
0x0be2,0x1be2,0xebd1,0xe4d1
0x0be3,0x1be3,0xe2d1,0xedd1
0x0be4,0x1be4,0xe675,0xedd5
0x0be5,0x1be5,0xed75,0xe4d5
0x0be6,0x1be6,0xe221,0x46d8
0x0be7,0x1be7,0xedae,0xe6de
0x0be8,0x1be8,0x46a5,0x4125
0x0be9,0x1be9,0x4221,0x4121
0x0bea,0x1bea,0x4da5,0x4625
0x0beb,0x1beb,0x42d8,0x41d8
0x0bec,0x1bec,0xe67e,0xe1de
0x0bed,0x1bed,0xe2d8,0xe1d8
0x0bee,0x1bee,0x467e,0x41de
0x0bef,0x1bef,0xe6a5,0x46de
0x0bf0,0x1bf0,0x9d91,0xaca1
0x0bf1,0x1bf1,0xec4f,0x46dd
0x0bf2,0x1bf2,0x2c21,0x2a21
0x0bf3,0x1bf3,0x4b41,0x2821
0x0bf4,0x1bf4,0x4960,0x2a30
0x0bf5,0x1bf5,0x2030,0x2a20
0x0bf6,0x1bf6,0xc89f,0x927d
0x0bf7,0x1bf7,0xe063,0x411c
0x0bf8,0x1bf8,0xaa80,0xa0a0
0x0bf9,0x1bf9,0xa8a1,0xa0a1
0x0bfa,0x1bfa,0x9400,0xa080
0x0bfb,0x1bfb,0x967d,0x937d
