Plaintext,Ciphertext
0x12b8,0x897f
0x12b9,0x897e
0x12ba,0x8b7f
0x12bb,0x1f9c
0x12bc,0xcd3b
0x12bd,0xcd3c
0x12be,0x1f9b
0x12bf,0x8fbc
0x12c0,0x2228
0x12c1,0x832a
0x12c2,0x822a
0x12c3,0x825a
0x12c4,0x821a
0x12c5,0x820a
0x12c6,0x0358
0x12c7,0x830a
0x12c8,0x0218
0x12c9,0x0258
0x12ca,0x2208
0x12cb,0x225a
0x12cc,0x130a
0x12cd,0x132a
0x12ce,0x221a
0x12cf,0x0318
0x12d0,0x896e
0x12d1,0xed0c
0x12d2,0xe94e
0x12d3,0xe96e
0x12d4,0xe9de
0x12d5,0xe9ce
0x12d6,0x8f2c
0x12d7,0xef2e
0x12d8,0xe94c
0x12d9,0x894e
0x12da,0xe96c
0x12db,0x1f2c
0x12dc,0xcf2e
0x12dd,0xcd0c
0x12de,0x1f0c
0x12df,0x8f0c
0x12e0,0x896c
0x12e1,0xe3cc
0x12e2,0x99cc
0x12e3,0xe2dc
0x12e4,0xe2de
0x12e5,0x924e
0x12e6,0x8b4c
0x12e7,0xe3ce
0x12e8,0xd2cc
0x12e9,0xd24c
0x12ea,0xe26c
0x12eb,0xf34c
0x12ec,0x534e
0x12ed,0x5bcc
0x12ee,0xf3cc
0x12ef,0xe34c
0x12f0,0x826c
0x12f1,0xebcc
0x12f2,0xe9cc
0x12f3,0xe9dc
0x12f4,0xe26e
0x12f5,0xe24e
0x12f6,0x834c
0x12f7,0xe34e
0x12f8,0x82cc
0x12f9,0x824c
0x12fa,0x82dc
0x12fb,0x134c
0x12fc,0xc34e
0x12fd,0xcbcc
0x12fe,0x13cc
0x12ff,0x83cc
0x1300,0x1a25
0x1301,0xfea3
0x1302,0x8eb8
0x1303,0xfa78
0x1304,0xfae8
0x1305,0x1fb8
0x1306,0x1e01
0x1307,0xfe83
0x1308,0x1f65
0x1309,0x8e65
0x130a,0x1a55
0x130b,0x8a61
0x130c,0x1db3
0x130d,0x8ab3
0x130e,0x1d61
0x130f,0x1e11
0x1310,0x2a2b
0x1311,0xfec3
0x1312,0x8e58
0x1313,0xfa48
0x1314,0x5e48
0x1315,0x8e18
0x1316,0x2e0f
0x1317,0xfe43
0x1318,0x0edb
0x1319,0x0e6b
0x131a,0xae2b
0x131b,0x0a6f
0x131c,0xea58
0x131d,0x8a53
0x131e,0xba6b
0x131f,0x2e2f
0x1320,0xce3b
0x1321,0x1e3f
0x1322,0x8eeb
0x1323,0x1a9b
0x1324,0x1abb
0x1325,0x1feb
0x1326,0x1a3b
0x1327,0x1eff
0x1328,0xcd8b
0x1329,0xea8b
0x132a,0xcefb
0x132b,0xeaef
0x132c,0x1def
0x132d,0x8aef
0x132e,0xcdef
0x132f,0x1afb
0x1330,0xca3b
0x1331,0x1a9f
0x1332,0x8ebb
0x1333,0x1e9b
0x1334,0x1ebb
0x1335,0x1fbb
0x1336,0xca9f
0x1337,0x1abf
0x1338,0xcdfb
0x1339,0xeafb
0x133a,0xcafb
0x133b,0xeabf
0x133c,0x1dbf
0x133d,0x8abf
0x133e,0xcdbf
0x133f,0xcabf
0x1340,0xc00b
0x1341,0x865b
0x1342,0x806b
0x1343,0x142b
0x1344,0x145b
0x1345,0x1c6b
0x1346,0xec1b
0x1347,0x165c
0x1348,0xc6db
0x1349,0xe4db
0x134a,0xc01b
0x134b,0xc4dc
0x134c,0x104c
0x134d,0x106c
0x134e,0xc4cc
0x134f,0xcc1c
0x1350,0xce35
0x1351,0x8db5
0x1352,0x8ee5
0x1353,0x1a95
0x1354,0xce95
0x1355,0x8e85
0x1356,0xeff5
0x1357,0xefb5
0x1358,0xeee1
0x1359,0xea85
0x135a,0xce31
0x135b,0xca87
0x135c,0x1e87
0x135d,0x1ee7
0x135e,0xceed
0x135f,0xeff1
0x1360,0xc40b
0x1361,0x8c5b
0x1362,0x805b
0x1363,0x102b
0x1364,0x105b
0x1365,0x1c5b
0x1366,0xe61b
0x1367,0x1c5c
0x1368,0xc61b
0x1369,0xe41b
0x136a,0xc41b
0x136b,0xc41c
0x136c,0x102c
0x136d,0x105c
0x136e,0xc40c
0x136f,0xc61c
0x1370,0xce0b
0x1371,0x1e0f
0x1372,0x8e6b
0x1373,0x1a2b
0x1374,0xce2b
0x1375,0x8edb
0x1376,0x1a0b
0x1377,0x1e2f
0x1378,0xee6f
0x1379,0xeadb
0x137a,0xce0f
0x137b,0xea6f
0x137c,0xea6b
0x137d,0x8a6f
0x137e,0xeadf
0x137f,0x1a0f
0x1380,0x2095
0x1381,0xdc68
0x1382,0xd068
0x1383,0xf048
0x1384,0xf068
0x1385,0xfc68
0x1386,0x0cb5
0x1387,0xfc6a
0x1388,0x2cb5
0x1389,0x00b5
0x138a,0x20b5
0x138b,0x20b7
0x138c,0xf04a
0x138d,0xf06a
0x138e,0x2097
0x138f,0x2cb7
0x1390,0x2495
0x1391,0xd668
0x1392,0x8058
0x1393,0xf448
0x1394,0xf468
0x1395,0x1c58
0x1396,0x06b5
0x1397,0xf66a
0x1398,0x2ce5
0x1399,0x00e5
0x139a,0x24b5
0x139b,0x20e7
0x139c,0x102a
0x139d,0x105a
0x139e,0x2077
0x139f,0x26b7
0x13a0,0xca0b
0x13a1,0x1a2f
0x13a2,0x8e5b
0x13a3,0x1e2b
0x13a4,0x1e0b
0x13a5,0x8e1b
0x13a6,0xca2f
0x13a7,0xca2b
0x13a8,0xee5f
0x13a9,0xea1b
0x13aa,0xce2f
0x13ab,0xea5f
0x13ac,0xea5b
0x13ad,0x8a5f
0x13ae,0xea1f
0x13af,0xca0f
0x13b0,0x1e25
0x13b1,0xfa73
0x13b2,0xdee8
0x13b3,0xfe78
0x13b4,0xfee8
0x13b5,0xffe8
0x13b6,0x1a21
0x13b7,0xfae3
0x13b8,0x1f55
0x13b9,0x8e55
0x13ba,0x1e55
0x13bb,0x8a51
0x13bc,0xfde3
0x13bd,0xdae3
0x13be,0x1d51
0x13bf,0x1a51
0x13c0,0xca35
0x13c1,0x8fb5
0x13c2,0x8eb5
0x13c3,0x1e95
0x13c4,0x1e35
0x13c5,0x8ef5
0x13c6,0xedf5
0x13c7,0x8ff5
0x13c8,0xeeb1
0x13c9,0xeaf5
0x13ca,0xce91
0x13cb,0xcaf7
0x13cc,0x1ef7
0x13cd,0x1eb7
0x13ce,0xcebd
0x13cf,0xefb1
0x13d0,0x2e2b
0x13d1,0xfa43
0x13d2,0xde68
0x13d3,0xfe48
0x13d4,0xfec8
0x13d5,0xded8
0x13d6,0x2a2f
0x13d7,0x5a48
0x13d8,0x0e1b
0x13d9,0x0e5b
0x13da,0x2e0b
0x13db,0x0a5f
0x13dc,0x9a68
0x13dd,0xda63
0x13de,0xba5b
0x13df,0xaa2b
0x13e0,0x2425
0x13e1,0xdde0
0x13e2,0x8eb0
0x13e3,0xfa70
0x13e4,0x5e70
0x13e5,0x8ef0
0x13e6,0x0655
0x13e7,0x9fe0
0x13e8,0x00d5
0x13e9,0x0065
0x13ea,0xa025
0x13eb,0x2067
0x13ec,0x1ef9
0x13ed,0x1eb9
0x13ee,0x20d7
0x13ef,0xbc55
0x13f0,0x2025
0x13f1,0xdfe0
0x13f2,0xdee0
0x13f3,0xfe70
0x13f4,0xfea0
0x13f5,0xde80
0x13f6,0x0c55
0x13f7,0xdf80
0x13f8,0x0015
0x13f9,0x0055
0x13fa,0x2005
0x13fb,0x2057
0x13fc,0xfe89
0x13fd,0xfee9
0x13fe,0x2017
0x13ff,0x0c15
0x1400,0x821e
0x1401,0xe3ca
0x1402,0x9942
0x1403,0x891c
0x1404,0x8b0b
0x1405,0x9943
0x1406,0x8b4a
0x1407,0xe3da
0x1408,0xd943
0x1409,0xd942
0x140a,0x830f
0x140b,0x1f4a
0x140c,0xcdc8
0x140d,0xcdca
0x140e,0x1f48
0x140f,0x8b6a
0x1410,0x825e
0x1411,0xe3c2
0x1412,0x99c2
0x1413,0x891e
0x1414,0x8bcb
0x1415,0x994f
0x1416,0xe34a
0x1417,0xef1c
0x1418,0xd94f
0x1419,0x994a
0x141a,0x83cf
0x141b,0x1fca
0x141c,0xcdcb
0x141d,0xcf42
0x141e,0x1f4b
0x141f,0x8d5c
0x1420,0x420f
0x1421,0xdd2a
0x1422,0xda4e
0x1423,0xd21e
0x1424,0xd30f
0x1425,0xda4f
0x1426,0x3d58
0x1427,0xdd5a
0x1428,0x4d6f
0x1429,0x3a6f
0x142a,0x421f
0x142b,0x425a
0x142c,0xf328
0x142d,0xf32a
0x142e,0x422a
0x142f,0x4d5a
0x1430,0x492f
0x1431,0xdf2a
0x1432,0xd92e
0x1433,0xd95e
0x1434,0xdb2f
0x1435,0xd92f
0x1436,0x3f58
0x1437,0xdf5a
0x1438,0x4b5f
0x1439,0x395f
0x143a,0x495f
0x143b,0x4e5a
0x143c,0xff28
0x143d,0xff2a
0x143e,0x4e2a
0x143f,0x4f5a
0x1440,0x492b
0x1441,0xdb2c
0x1442,0xde4c
0x1443,0xd95c
0x1444,0xdb2b
0x1445,0xde4b
0x1446,0x3b5b
0x1447,0xdb5c
0x1448,0x4f6b
0x1449,0x3e6b
0x144a,0x495b
0x144b,0x4e6c
0x144c,0xff4b
0x144d,0xff4c
0x144e,0x4e4c
0x144f,0x4b5c
0x1450,0x622b
0x1451,0x932c
0x1452,0xdecc
0x1453,0x925c
0x1454,0x8b28
0x1455,0xde2b
0x1456,0x735b
0x1457,0x8b5a
0x1458,0x4f5b
0x1459,0x3edb
0x145a,0x2958
0x145b,0x4edc
0x145c,0xff2b
0x145d,0xffcc
0x145e,0x4e2c
0x145f,0x2b5a
0x1460,0x422b
0x1461,0xd32c
0x1462,0xd22c
0x1463,0xd25c
0x1464,0xd32b
0x1465,0xd22b
0x1466,0x335b
0x1467,0xd35c
0x1468,0x435b
0x1469,0x325b
0x146a,0x425b
0x146b,0x425c
0x146c,0xf32b
0x146d,0xf32c
0x146e,0x422c
0x146f,0x435c
0x1470,0x422f
0x1471,0x9f2a
0x1472,0x9a4c
0x1473,0xd25e
0x1474,0x8303
0x1475,0xda2f
0x1476,0x7f58
0x1477,0xdd6a
0x1478,0x4d5f
0x1479,0x7a6b
0x147a,0x2213
0x147b,0x421a
0x147c,0x1f28
0x147d,0xf30a
0x147e,0x2e2a
0x147f,0x4d6a
0x1480,0x825c
0x1481,0xeb0c
0x1482,0xe90c
0x1483,0xe91c
0x1484,0xeb0b
0x1485,0xe90b
0x1486,0x832c
0x1487,0xeb1c
0x1488,0x822b
0x1489,0x822c
0x148a,0x832b
0x148b,0x132c
0x148c,0xcb0b
0x148d,0xcb0c
0x148e,0x132b
0x148f,0x835c
0x1490,0x895c
0x1491,0xe30c
0x1492,0x99ca
0x1493,0xe21c
0x1494,0xe30b
0x1495,0x99c8
0x1496,0x8b2c
0x1497,0xe31c
0x1498,0xd248
0x1499,0xd24a
0x149a,0x8b2b
0x149b,0xf34a
0x149c,0x5bc8
0x149d,0x5bca
0x149e,0xf348
0x149f,0x8b5c
0x14a0,0x692b
0x14a1,0xdf0a
0x14a2,0x992c
0x14a3,0x995c
0x14a4,0x8b23
0x14a5,0x8923
0x14a6,0x3f18
0x14a7,0xdf6a
0x14a8,0x2b53
0x14a9,0x795b
0x14aa,0x2953
0x14ab,0x4e1a
0x14ac,0xff48
0x14ad,0xff0a
0x14ae,0x4e4a
0x14af,0x4f6a
0x14b0,0x895e
0x14b1,0xebca
0x14b2,0xe92e
0x14b3,0xe95e
0x14b4,0xeb2f
0x14b5,0xe92f
0x14b6,0x834a
0x14b7,0xebda
0x14b8,0x892f
0x14b9,0x892e
0x14ba,0x8b2f
0x14bb,0x134a
0x14bc,0xcbc8
0x14bd,0xcbca
0x14be,0x1348
0x14bf,0x836a
0x14c0,0x420b
0x14c1,0xd30c
0x14c2,0xd20c
0x14c3,0xd21c
0x14c4,0x8328
0x14c5,0x8228
0x14c6,0x331b
0x14c7,0x835a
0x14c8,0x2358
0x14c9,0x321b
0x14ca,0x2258
0x14cb,0x421c
0x14cc,0x1328
0x14cd,0xf30c
0x14ce,0x222a
0x14cf,0x235a
0x14d0,0xe95c
0x14d1,0xe342
0x14d2,0xe90e
0x14d3,0xe91e
0x14d4,0xeb4f
0x14d5,0xe94f
0x14d6,0x83ca
0x14d7,0xed1c
0x14d8,0x894f
0x14d9,0xe92c
0x14da,0x8b4f
0x14db,0x13ca
0x14dc,0xcd0b
0x14dd,0xc342
0x14de,0x1f2b
0x14df,0x8f5c
0x14e0,0xe25c
0x14e1,0xe30e
0x14e2,0x9242
0x14e3,0xe21e
0x14e4,0xe3cb
0x14e5,0x99cb
0x14e6,0xe32c
0x14e7,0xe3dc
0x14e8,0xd24b
0x14e9,0xd2ca
0x14ea,0x8b4b
0x14eb,0xf3ca
0x14ec,0x5bcb
0x14ed,0x5342
0x14ee,0xf34b
0x14ef,0x8b6c
0x14f0,0x821c
0x14f1,0xe32e
0x14f2,0xe22e
0x14f3,0xe25e
0x14f4,0xebcb
0x14f5,0xe9cb
0x14f6,0x830c
0x14f7,0xebdc
0x14f8,0x824b
0x14f9,0x820c
0x14fa,0x834b
0x14fb,0x130c
0x14fc,0xcbcb
0x14fd,0xc32e
0x14fe,0x134b
0x14ff,0x836c
0x1500,0x12c1
0x1501,0xdde8
0x1502,0xdabf
0x1503,0x1233
0x1504,0x12f3
0x1505,0xfdbf
0x1506,0x8d55
0x1507,0xfdea
0x1508,0xfb61
0x1509,0xd961
0x150a,0x12d1
0x150b,0x1e67
0x150c,0x1e9a
0x150d,0x1eba
0x150e,0x1e47
0x150f,0x1d57
0x1510,0x22cf
0x1511,0xdd68
0x1512,0xda5f
0x1513,0x1203
0x1514,0x1223
0x1515,0x9a5b
0x1516,0x0d5b
0x1517,0x9f68
0x1518,0x796b
0x1519,0x396f
0x151a,0x224f
0x151b,0x2e6c
0x151c,0x1e1a
0x151d,0x1e5a
0x151e,0x2edc
0x151f,0xbf5b
0x1520,0x19ab
0x1521,0x8dbb
0x1522,0xd9ef
0x1523,0x12af
0x1524,0x128f
0x1525,0xfbef
0x1526,0xeffb
0x1527,0x1dbc
0x1528,0x5bef
0x1529,0x99ef
0x152a,0x198b
0x152b,0xca8c
0x152c,0x1e7c
0x152d,0x1eec
0x152e,0xcaac
0x152f,0xcffc
0x1530,0xc97f
0x1531,0x8fbb
0x1532,0x89ef
0x1533,0x197f
0x1534,0x19ef
0x1535,0x1bef
0x1536,0xedfb
0x1537,0x1fbc
0x1538,0xcbef
0x1539,0xe9ef
0x153a,0xc9ef
0x153b,0xcafc
0x153c,0x1e9c
0x153d,0x1ebc
0x153e,0xca3c
0x153f,0xcdfc
0x1540,0xc2ab
0x1541,0x8beb
0x1542,0xd2eb
0x1543,0x197b
0x1544,0x19eb
0x1545,0xf3eb
0x1546,0xe38b
0x1547,0x1bec
0x1548,0x5b8b
0x1549,0x998b
0x154a,0xc28b
0x154b,0x598c
0x154c,0xf27c
0x154d,0xf2ec
0x154e,0x59ac
0x154f,0xc38c
0x1550,0xc2cb
0x1551,0x8b6b
0x1552,0xd26b
0x1553,0x194b
0x1554,0xc24b
0x1555,0xd2db
0x1556,0xe3db
0x1557,0xe36b
0x1558,0x926f
0x1559,0x99db
0x155a,0xc2cf
0x155b,0x59dc
0x155c,0xf2dc
0x155d,0xf26c
0x155e,0x526e
0x155f,0xe3df
0x1560,0xc9ab
0x1561,0x83eb
0x1562,0x82eb
0x1563,0x127b
0x1564,0x12eb
0x1565,0x13eb
0x1566,0xeb8b
0x1567,0x13ec
0x1568,0xcb8b
0x1569,0xe98b
0x156a,0xc98b
0x156b,0xc98c
0x156c,0x127c
0x156d,0x12ec
0x156e,0xc9ac
0x156f,0xcb8c
0x1570,0x19cb
0x1571,0x8d5b
0x1572,0xd96f
0x1573,0x12cf
0x1574,0x124f
0x1575,0x996b
0x1576,0xef1b
0x1577,0xef5b
0x1578,0x99df
0x1579,0x996f
0x157a,0x19cf
0x157b,0xcadc
0x157c,0x1edc
0x157d,0x1e6c
0x157e,0xce6e
0x157f,0xef1f
0x1580,0x1245
0x1581,0x83b8
0x1582,0x82b8
0x1583,0x1298
0x1584,0x12b8
0x1585,0x13b8
0x1586,0x8365
0x1587,0x13ba
0x1588,0x1365
0x1589,0x8265
0x158a,0x1265
0x158b,0x1267
0x158c,0x129a
0x158d,0x12ba
0x158e,0x1247
0x158f,0x1367
0x1590,0x1945
0x1591,0x8bb8
0x1592,0xdebb
0x1593,0x1998
0x1594,0x19b8
0x1595,0xffbb
0x1596,0x8b65
0x1597,0x1bba
0x1598,0xf365
0x1599,0xd265
0x159a,0x1965
0x159b,0xf267
0x159c,0xfe9c
0x159d,0xfebc
0x159e,0xf247
0x159f,0x1b67
0x15a0,0xc94f
0x15a1,0x8f5b
0x15a2,0x896f
0x15a3,0x194f
0x15a4,0xc94b
0x15a5,0xe96b
0x15a6,0xed1b
0x15a7,0x8f1b
0x15a8,0xe9df
0x15a9,0xe96f
0x15aa,0xc9cf
0x15ab,0xca1c
0x15ac,0x1e1c
0x15ad,0x1e5c
0x15ae,0xce5e
0x15af,0xef5f
0x15b0,0x1941
0x15b1,0xdfe8
0x15b2,0x89b3
0x15b3,0x1993
0x15b4,0x19b3
0x15b5,0x1bb3
0x15b6,0x8f55
0x15b7,0xffea
0x15b8,0x1b61
0x15b9,0x8961
0x15ba,0x1961
0x15bb,0x1e57
0x15bc,0xfe7a
0x15bd,0xfeea
0x15be,0x1e27
0x15bf,0x1f57
0x15c0,0xc9cb
0x15c1,0x836b
0x15c2,0x826b
0x15c3,0x124b
0x15c4,0x12cb
0x15c5,0x82db
0x15c6,0xebdb
0x15c7,0x83db
0x15c8,0xe26f
0x15c9,0xe9db
0x15ca,0xc24f
0x15cb,0xc9dc
0x15cc,0x12dc
0x15cd,0x126c
0x15ce,0xc26e
0x15cf,0xe36f
0x15d0,0x294f
0x15d1,0xdf68
0x15d2,0x8953
0x15d3,0x1923
0x15d4,0xc928
0x15d5,0xe958
0x15d6,0x0f5b
0x15d7,0xdfd8
0x15d8,0xb96b
0x15d9,0x096f
0x15da,0xa94b
0x15db,0x2e5c
0x15dc,0xfeda
0x15dd,0xfe6a
0x15de,0x2e1c
0x15df,0x0f1b
0x15e0,0x294b
0x15e1,0x8b58
0x15e2,0xde5b
0x15e3,0x1928
0x15e4,0xc228
0x15e5,0xde1b
0x15e6,0x0b6b
0x15e7,0xe358
0x15e8,0x32db
0x15e9,0x326b
0x15ea,0xa24b
0x15eb,0x426c
0x15ec,0xfe1c
0x15ed,0xfe5c
0x15ee,0x42dc
0x15ef,0xb36b
0x15f0,0x224b
0x15f1,0x8358
0x15f2,0x8258
0x15f3,0x1228
0x15f4,0x1208
0x15f5,0x8218
0x15f6,0x036b
0x15f7,0x8318
0x15f8,0x02db
0x15f9,0x026b
0x15fa,0x22cb
0x15fb,0x226c
0x15fc,0x121a
0x15fd,0x125a
0x15fe,0x22dc
0x15ff,0x03db
0x1600,0x8e6a
0x1601,0xea62
0x1602,0xeeda
0x1603,0xeada
0x1604,0xedc8
0x1605,0xefc8
0x1606,0x8a62
0x1607,0xed43
0x1608,0x8d48
0x1609,0x8a6a
0x160a,0x8f48
0x160b,0x8ed2
0x160c,0x8dc8
0x160d,0x8ada
0x160e,0x8fc3
0x160f,0x8d43
0x1610,0x8eda
0x1611,0xead2
0x1612,0xeed2
0x1613,0xee62
0x1614,0xedcb
0x1615,0xefcb
0x1616,0xea6a
0x1617,0xed4f
0x1618,0x8d4b
0x1619,0xee6a
0x161a,0x8f4b
0x161b,0x8e62
0x161c,0x8dcb
0x161d,0x8ad2
0x161e,0x8fcf
0x161f,0x8d4f
0x1620,0x4228
0x1621,0xd952
0x1622,0xd95a
0x1623,0xd25a
0x1624,0xd328
0x1625,0xdb28
0x1626,0x4923
0x1627,0xdb23
0x1628,0x4958
0x1629,0x4928
0x162a,0x4258
0x162b,0x4203
0x162c,0xd303
0x162d,0xd212
0x162e,0x4213
0x162f,0x4953
0x1630,0x4798
0x1631,0x39b4
0x1632,0x3299
0x1633,0x32b9
0x1634,0x3390
0x1635,0x3290
0x1636,0x4193
0x1637,0x3b96
0x1638,0x45b8
0x1639,0x37b8
0x163a,0x47b8
0x163b,0x31b3
0x163c,0x3996
0x163d,0x3994
0x163e,0x48b3
0x163f,0x41b3
0x1640,0x4720
0x1641,0xd399
0x1642,0xd9b9
0x1643,0xd2b9
0x1644,0xd390
0x1645,0xdb90
0x1646,0x3550
0x1647,0xd3b9
0x1648,0x4150
0x1649,0x4120
0x164a,0x4750
0x164b,0x3850
0x164c,0xdbb9
0x164d,0xdb99
0x164e,0x4859
0x164f,0x4559
0x1650,0x4700
0x1651,0xd339
0x1652,0x92b9
0x1653,0xd2f9
0x1654,0x8f90
0x1655,0x8d90
0x1656,0x3510
0x1657,0x8fb9
0x1658,0x2450
0x1659,0x6720
0x165a,0x2050
0x165b,0x7550
0x165c,0x8db9
0x165d,0x9399
0x165e,0x2659
0x165f,0x2c59
0x1660,0x4220
0x1661,0xd599
0x1662,0xd799
0x1663,0xd7b9
0x1664,0xd590
0x1665,0xd790
0x1666,0x3350
0x1667,0xd5b9
0x1668,0x4350
0x1669,0x3250
0x166a,0x4250
0x166b,0x4259
0x166c,0xf590
0x166d,0xf599
0x166e,0x4229
0x166f,0x4359
0x1670,0x4208
0x1671,0x995a
0x1672,0x925a
0x1673,0xd21a
0x1674,0x8f28
0x1675,0x8d28
0x1676,0x6928
0x1677,0x8d23
0x1678,0x2a58
0x1679,0x6228
0x167a,0x2e58
0x167b,0x4223
0x167c,0x8f03
0x167d,0xd252
0x167e,0x2e13
0x167f,0x2a53
0x1680,0x80e9
0x1681,0xe6a9
0x1682,0xe4a9
0x1683,0xe489
0x1684,0xe6a0
0x1685,0xe4a0
0x1686,0x8c79
0x1687,0xe689
0x1688,0x8070
0x1689,0x8079
0x168a,0x8c70
0x168b,0x1c79
0x168c,0xc6a0
0x168d,0xc6a9
0x168e,0x1c70
0x168f,0x8ce9
0x1690,0x8ee9
0x1691,0xeda9
0x1692,0xee89
0x1693,0xea89
0x1694,0xeda0
0x1695,0xefa0
0x1696,0x8f79
0x1697,0xed89
0x1698,0x8d70
0x1699,0x8ae9
0x169a,0x8f70
0x169b,0x8d79
0x169c,0xef89
0x169d,0xefa9
0x169e,0x8de9
0x169f,0x8fe9
0x16a0,0x4738
0x16a1,0x79b9
0x16a2,0x3239
0x16a3,0x32f9
0x16a4,0x0f90
0x16a5,0x0e90
0x16a6,0x6198
0x16a7,0x0d96
0x16a8,0x2cb8
0x16a9,0x37f8
0x16aa,0x20b8
0x16ab,0x71b8
0x16ac,0x0a96
0x16ad,0x7999
0x16ae,0x26b3
0x16af,0x24b3
0x16b0,0x0ee9
0x16b1,0xbae4
0x16b2,0xbaa9
0x16b3,0xba89
0x16b4,0xbda0
0x16b5,0xbaa0
0x16b6,0x0ae4
0x16b7,0xbd76
0x16b8,0x0e70
0x16b9,0x0e79
0x16ba,0x0f70
0x16bb,0x0a74
0x16bc,0xba76
0x16bd,0xba74
0x16be,0x0a76
0x16bf,0x0d76
0x16c0,0x4200
0x16c1,0xd539
0x16c2,0xd739
0x16c3,0xd7f9
0x16c4,0x8c90
0x16c5,0x8090
0x16c6,0x3310
0x16c7,0x8cb9
0x16c8,0x2f50
0x16c9,0x3210
0x16ca,0x2e50
0x16cb,0x4219
0x16cc,0x1c90
0x16cd,0xf539
0x16ce,0x2e29
0x16cf,0x2f59
0x16d0,0x0e89
0x16d1,0xba84
0x16d2,0xbe74
0x16d3,0xbee4
0x16d4,0xbda5
0x16d5,0xbaa5
0x16d6,0xbae9
0x16d7,0xbd71
0x16d8,0x0e75
0x16d9,0x0ea9
0x16da,0x0f75
0x16db,0xba79
0x16dc,0xba71
0x16dd,0xbaa4
0x16de,0x0a71
0x16df,0x0d71
0x16e0,0x8e89
0x16e1,0xef74
0x16e2,0xee84
0x16e3,0xeee4
0x16e4,0xeda5
0x16e5,0xefa5
0x16e6,0x8fa9
0x16e7,0xed87
0x16e8,0x8d75
0x16e9,0xeee9
0x16ea,0x8f75
0x16eb,0xef79
0x16ec,0xef87
0x16ed,0xefa4
0x16ee,0x8de7
0x16ef,0x8fe7
0x16f0,0x8089
0x16f1,0xec74
0x16f2,0xe074
0x16f3,0xe0e4
0x16f4,0xe6a5
0x16f5,0xe4a5
0x16f6,0x8ca9
0x16f7,0xe687
0x16f8,0x8075
0x16f9,0x80a9
0x16fa,0x8c75
0x16fb,0x1ca9
0x16fc,0xc6a5
0x16fd,0xcc74
0x16fe,0x1c75
0x16ff,0x8ce7
0x1700,0x896a
0x1701,0x89da
0x1702,0xeaca
0x1703,0xe2da
0x1704,0xe3c8
0x1705,0xeac8
0x1706,0x82d2
0x1707,0x8bc8
0x1708,0x8e48
0x1709,0x8e4a
0x170a,0x8b48
0x170b,0x8a42
0x170c,0xea43
0x170d,0xea42
0x170e,0x8a43
0x170f,0x83c3
0x1710,0xe26a
0x1711,0x89d2
0x1712,0xee42
0x1713,0xe2d2
0x1714,0xef0b
0x1715,0xeacb
0x1716,0x8262
0x1717,0x8d0b
0x1718,0x8e4b
0x1719,0x8eca
0x171a,0x8d2b
0x171b,0xea4a
0x171c,0xea4f
0x171d,0xeac2
0x171e,0x8a4f
0x171f,0x8f0f
0x1720,0x4a28
0x1721,0xde12
0x1722,0xd22a
0x1723,0xda5a
0x1724,0xdd28
0x1725,0xd228
0x1726,0x4e03
0x1727,0xdf03
0x1728,0x4358
0x1729,0x3258
0x172a,0x4a58
0x172b,0x3953
0x172c,0xd923
0x172d,0xd922
0x172e,0x4b53
0x172f,0x4e13
0x1730,0x4e28
0x1731,0xda52
0x1732,0xde2a
0x1733,0xde5a
0x1734,0xdf28
0x1735,0xde28
0x1736,0x4a23
0x1737,0xdd23
0x1738,0x4f58
0x1739,0x3e58
0x173a,0x4e58
0x173b,0x3a53
0x173c,0xda23
0x173d,0xda22
0x173e,0x4d53
0x173f,0x4a53
0x1740,0x4420
0x1741,0xdd99
0x1742,0xd299
0x1743,0xdab9
0x1744,0xdd90
0x1745,0xd290
0x1746,0x3650
0x1747,0xddb9
0x1748,0x4550
0x1749,0x3750
0x174a,0x4450
0x174b,0x4759
0x174c,0xf390
0x174d,0xf399
0x174e,0x4729
0x174f,0x4659
0x1750,0x6020
0x1751,0x9f99
0x1752,0xd239
0x1753,0x9eb9
0x1754,0xdd70
0x1755,0x8e90
0x1756,0x7c50
0x1757,0xdde9
0x1758,0x2c50
0x1759,0x3710
0x175a,0x4460
0x175b,0x4719
0x175c,0x1f90
0x175d,0xf339
0x175e,0x2029
0x175f,0x4669
0x1760,0x4020
0x1761,0xdf99
0x1762,0xde99
0x1763,0xdeb9
0x1764,0xdf90
0x1765,0xde90
0x1766,0x3c50
0x1767,0xdfb9
0x1768,0x4c50
0x1769,0x3050
0x176a,0x4050
0x176b,0x4059
0x176c,0xff90
0x176d,0xff99
0x176e,0x4029
0x176f,0x4c59
0x1770,0x6e28
0x1771,0xde52
0x1772,0xd20a
0x1773,0x9e5a
0x1774,0xdd48
0x1775,0x8e28
0x1776,0x4e23
0x1777,0xdfc3
0x1778,0x2f58
0x1779,0x3218
0x177a,0x4a68
0x177b,0x7958
0x177c,0x8a23
0x177d,0x992a
0x177e,0x2d53
0x177f,0x4ed3
0x1780,0x82e9
0x1781,0xeba9
0x1782,0xe9a9
0x1783,0xe989
0x1784,0xeba0
0x1785,0xe9a0
0x1786,0x8379
0x1787,0xeb89
0x1788,0x8270
0x1789,0x8279
0x178a,0x8370
0x178b,0x1379
0x178c,0xcba0
0x178d,0xcba9
0x178e,0x1370
0x178f,0x83e9
0x1790,0x89e9
0x1791,0xe3a9
0x1792,0xeaa9
